time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:09:40.5489934+02:00,86.3043,1,1,0,0,1,1,1,0,-100,-100,-100,-100,1,0,0,0,-1,0,0,0,1,0,0,0,0,0,0.9999999,0,0.07924329,0,0.9968553,-2.384186E-07,-0.1,10.12719,188.1748,157.2067,101.891,239.6729,
2021-03-19T18:09:40.5494933+02:00,518.3198,6,6,0,0,1,1,0,1,-100,-100,0,-100,0,0,1,0,0,0,-1,0,1.174317,1.847954E-08,-0.6156464,6.340599E-10,1.490116E-08,-1.065814E-14,0.9999999,-2.070147E-08,0.07924326,3.394837E-09,0.9968553,-2.384186E-07,-0.07504844,10.12719,188.1748,157.2067,96.89103,239.6729,
2021-03-19T18:09:40.5499895+02:00,23.3399,11,11,0,0,2,1,1,1,100,-100,-100,-100,0,0,1,0,0,0,-1,0,1.540763,1.779667E-08,-1.172156,-9.313453E-09,0,1.776357E-15,1,-9.059195E-09,0.07924321,8.118088E-10,0.9968553,-5.960464E-07,-0.01146062,10.12719,188.1748,157.2067,96.89103,234.6729,
2021-03-19T18:09:40.5499895+02:00,61.9724,16,16,0,0,1,1,1,0,-100,-100,-100,-100,0,2,2,0,0,1,1,0,1.950981,5.140802E-08,-1.67521,-2.834767E-09,0,8.881784E-16,1,7.915159E-09,0.07924314,-1.402206E-09,0.9968553,-1.192093E-07,0.08705208,10.12719,188.1748,157.2067,96.89103,229.6729,
2021-03-19T18:09:40.5504859+02:00,54.0637,21,21,0,0,1,1,1,0,-100,-100,-100,-100,0,0,1,0,0,0,-1,0,2.35301,-1.258094E-07,-2.129942,-1.410257E-08,0,-1.776357E-15,1,-1.000926E-08,0.07924317,1.070106E-09,0.9968553,0,0.2171346,10.12719,183.1748,157.2067,96.89103,234.6729,
2021-03-19T18:09:40.5509812+02:00,50.5925,26,26,0,0,1,1,1,1,-100,-100,-100,-100,0,0,0,0,0,0,0,0,2.562809,0.1522568,-2.283649,-0.1531487,0,-3.72529E-09,1,0.01979961,0.08256222,-0.004348013,0.9963797,0.00317049,0.2231174,10.13481,183.1748,157.2067,96.89105,229.6729,
2021-03-19T18:09:40.5514520+02:00,45.6316,31,31,0,0,2,1,1,1,100,-100,-100,-100,2,2,2,0,1,1,1,0,0.8999233,0.1176087,-0.03614003,0.108527,1.490116E-08,1.862645E-09,1,0.01353533,0.08312087,-0.001603586,0.9964463,-0.005217671,0.4232303,10.12326,183.1748,157.2067,96.89108,229.6729,
2021-03-19T18:09:40.5514520+02:00,72.9118,36,36,0,0,1,1,1,1,-100,-100,-100,-100,2,2,2,2,1,1,1,1,0.9974993,0.007536034,-0.003991043,0.002537146,0,-2.066372E-09,0.9999999,0.0003021537,0.08277695,-3.469257E-05,0.9965681,-0.0002774,0.3593555,10.12234,178.1748,157.2067,101.8911,234.6729,
2021-03-19T18:09:40.5519741+02:00,71.927,41,41,0,0,1,1,0,1,-100,-100,0,-100,1,1,2,0,-1,-1,1,0,1.01764,-0.07026045,-0.0846078,-0.01168037,0,3.230525E-09,0.9999999,-0.0001503239,0.0828224,-3.62001E-05,0.9965643,0.002288342,0.3543756,10.1229,173.1748,152.2067,106.8911,239.6729,
2021-03-19T18:09:40.5524686+02:00,56.0685,46,46,0,0,2,1,0,1,100,-100,0,-100,1,2,1,0,-1,1,-1,0,1.016309,-0.02336045,-0.005473194,-0.01602587,0,1.164153E-10,1,0.0007285526,0.08292859,-0.0002019467,0.9965552,0.0009542704,0.3542946,10.1236,178.1748,152.2067,101.891,244.6729,
2021-03-19T18:09:40.5529769+02:00,60.9801,51,51,0,0,1,2,1,1,-100,100,-100,100,1,2,0,0,-1,1,0,0,0.9777373,0.02622067,-0.01378358,0.02271149,1.490116E-08,9.313226E-10,1,0.005605463,0.08269577,-0.0009396628,0.9965587,-0.002833843,0.3503609,10.12412,173.1748,152.2067,96.89104,239.673,
2021-03-19T18:09:40.5529769+02:00,71.4244,56,56,0,0,1,1,0,0,-100,-100,0,-100,0,0,1,2,0,0,-1,1,0.9648902,0.04485625,-0.009515727,0.03619995,0,1.862645E-09,1,0.008193174,0.08225831,-0.001282507,0.9965765,-0.002652764,0.3486478,10.12386,168.1748,152.2067,91.89104,239.673,
2021-03-19T18:09:40.5534626+02:00,73.4077,61,61,0,0,1,2,0,1,-100,100,0,100,2,2,1,0,1,1,-1,0,0.9363306,0.05453802,-0.0481148,0.06649819,-4.470348E-08,5.122274E-09,1,0.004012525,0.08216926,-0.0003149114,0.9966103,-0.00177443,0.3858288,10.12025,168.1748,147.2067,91.89104,234.673,
2021-03-19T18:09:40.5539571+02:00,71.4239,66,66,0,0,1,1,1,1,-100,-100,-100,-100,2,2,1,0,1,1,-1,0,1.005274,-0.02926319,-0.03228684,-0.004329031,0,-3.521563E-09,1,0.0001893103,0.08214024,-5.261819E-05,0.9966208,0.0008795261,0.3450469,10.12125,163.1748,147.2067,96.89104,229.673,
2021-03-19T18:09:40.5544523+02:00,51.1165,71,71,0,0,1,0,0,0,-100,0,0,0,0,0,1,1,0,0,-1,-1,1.018533,-0.07627159,-0.08548584,-0.01206937,-2.980232E-08,-1.804437E-09,1,-6.807447E-05,0.08228595,-4.961525E-05,0.9966088,0.002430916,0.3453334,10.12181,158.1748,147.2067,101.891,224.673,
2021-03-19T18:09:40.5544523+02:00,72.9086,76,76,0,0,1,0,1,2,-100,0,-100,0,0,0,1,2,0,0,-1,1,1.001723,-0.05439724,-0.08447583,0.003328455,0,-1.164153E-10,1,0.0005492402,0.08248357,-6.876887E-05,0.9965923,0.001278162,0.3602998,10.12198,158.1748,152.2067,101.8911,219.673,
2021-03-19T18:09:40.5549491+02:00,71.9288,81,81,0,0,0,2,1,1,0,100,-100,100,2,0,1,0,1,0,-1,0,1.019071,-0.04184579,-0.03014588,-0.01776517,1.490116E-08,-2.153683E-09,0.9999999,-2.540823E-05,0.08258558,-8.810135E-05,0.996584,0.001589775,0.3507919,10.12282,158.1748,147.2067,101.8911,214.673,
2021-03-19T18:09:40.5554448+02:00,71.3899,86,86,0,0,2,0,2,1,100,0,100,0,0,2,2,0,0,1,1,0,1.019051,-0.07502376,-0.09095993,-0.01220663,-1.490116E-08,2.299203E-09,1,-0.000200893,0.0826958,-2.828424E-05,0.9965748,0.002152324,0.3601143,10.12299,158.1748,147.2067,106.8911,209.673,
