time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:09:41.6322590+02:00,80.847,1,1,0,0,2,0,0,1,100,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.2669336,0,0.963715,-4.768372E-07,-0.1,11.6619,112.4918,200.6999,54.50171,234.8558,
2021-03-19T18:09:41.6322590+02:00,518.8157,6,6,0,0,1,1,1,1,-100,-100,-100,-100,2,0,0,0,1,0,0,0,1.174317,2.360011E-09,-0.6156464,-3.06792E-08,2.980232E-08,7.105427E-15,1,3.795289E-08,0.2669348,-3.828458E-08,0.9637147,0,-0.07504807,11.66192,112.4918,200.6999,59.50173,234.8558,
2021-03-19T18:09:41.6327599+02:00,22.844,11,11,0,0,0,1,1,1,0,-100,-100,-100,0,0,0,2,0,0,0,1,1.540763,-7.675986E-09,-1.172156,6.159412E-08,8.940697E-08,7.105427E-15,1,4.922271E-08,0.2669348,-1.317585E-08,0.9637146,-9.536743E-07,-0.01145838,11.66191,112.4918,200.6999,64.50172,234.8558,
2021-03-19T18:09:41.6332508+02:00,61.9724,16,16,0,0,1,0,0,0,-100,0,0,0,0,0,0,2,0,0,0,1,1.882031,0.02225286,-1.592486,-0.002762885,0,9.895302E-10,1,0.001944007,0.2669396,-0.001706444,0.9637098,-0.002474308,0.06576888,11.66194,112.4918,195.6999,64.50174,234.8558,
2021-03-19T18:09:41.6337538+02:00,53.5405,21,21,0,0,1,1,1,0,-100,-100,-100,-100,0,2,1,1,0,1,-1,-1,2.121934,0.1615759,-1.843097,-0.03898515,0,3.72529E-09,0.9999999,0.03352584,0.2633188,-0.0220194,0.9638747,-0.01323414,0.1324044,11.66238,112.4918,190.6999,64.50175,234.8558,
2021-03-19T18:09:41.6337538+02:00,51.1175,26,26,0,0,2,1,1,1,100,-100,-100,-100,0,0,1,2,0,0,-1,1,0.9792932,0.009831196,-0.004391583,0.02076596,-5.960464E-08,0,1,0.06350507,0.251383,-0.03786894,0.9650595,-0.0005302429,0.2989496,11.65896,107.4918,195.6999,64.50175,229.8558,
2021-03-19T18:09:41.6342484+02:00,45.1066,31,31,0,0,1,0,1,1,-100,0,-100,0,2,2,1,2,1,1,-1,1,1.008728,-0.0344983,-0.04791179,-0.006998899,5.960464E-08,-1.490116E-08,1,0.06255477,0.2482733,-0.03921064,0.9658726,-0.03141975,0.2366765,11.65806,107.4918,190.6999,64.50177,224.8558,
2021-03-19T18:09:41.6347394+02:00,72.9118,36,36,0,0,2,1,0,1,100,-100,0,-100,2,1,1,2,1,-1,-1,1,1.17934,-0.1425538,-0.06719277,-0.1687627,5.960464E-08,0,1,0.06947969,0.2460856,-0.04503991,0.9657049,-0.01632929,0.1716135,11.66391,102.4918,185.6999,69.50173,219.8558,
2021-03-19T18:09:41.6352350+02:00,72.4409,41,41,0,0,1,1,1,1,-100,-100,-100,-100,2,1,1,1,1,-1,-1,-1,1.175087,-0.1724402,-0.1520683,-0.1523758,0,1.490116E-08,0.9999999,0.07940193,0.2485186,-0.050051,0.9640688,0.004070759,0.217531,11.67064,107.4919,180.6999,74.50175,214.8559,
2021-03-19T18:09:41.6352350+02:00,55.5546,46,46,0,0,0,1,0,1,0,-100,0,-100,2,2,2,2,1,1,1,1,0.937534,-0.03578944,-0.1395098,0.07359508,5.960464E-08,-1.490116E-08,1,0.08029371,0.2513137,-0.04729905,0.9634091,0.001951218,0.3591075,11.66679,112.4919,185.6999,79.50175,209.8559,
2021-03-19T18:09:41.6357309+02:00,60.9801,51,51,0,0,2,0,0,0,100,0,0,0,1,1,1,1,-1,-1,-1,-1,0.9556792,-0.02408109,-0.1459029,0.05583103,5.960464E-08,-1.490116E-08,1,0.06957231,0.2523,-0.04114166,0.9642675,-0.009732723,0.3610957,11.66335,107.4919,180.6999,84.50177,214.8559,
2021-03-19T18:09:41.6362268+02:00,71.9476,56,56,0,0,1,2,0,1,-100,100,0,100,1,2,1,0,-1,1,-1,0,0.9128673,0.04698357,-0.01259149,0.0884295,-2.980232E-08,0,0.9999999,0.06718698,0.2510532,-0.03943164,0.9648334,-0.0001316071,0.3632189,11.66053,112.4919,185.6999,79.50178,209.8559,
2021-03-19T18:09:41.6367291+02:00,73.3803,61,61,0,0,0,0,1,1,0,0,-100,0,0,2,0,0,0,1,0,0,0.9961635,0.02823604,0.03056087,0.004705816,-2.980232E-08,1.490116E-08,1,0.06728313,0.249007,-0.04060398,0.9653081,0.001729488,0.3073965,11.66025,107.4919,185.6999,74.50178,204.8559,
2021-03-19T18:09:41.6367291+02:00,70.9281,66,66,0,0,1,0,1,0,-100,0,-100,0,2,2,1,2,1,1,-1,1,1.055017,-0.03042455,0.001755073,-0.05457629,-2.980232E-08,0,1,0.06858619,0.2483127,-0.0430196,0.9652907,-0.01699781,0.2488892,11.6618,102.4919,185.6999,74.5018,204.8559,
2021-03-19T18:09:41.6372195+02:00,51.5954,71,71,0,0,0,1,0,1,0,-100,0,-100,0,2,1,0,0,1,-1,0,1.060928,-0.1022119,0.03896158,-0.05527385,5.960464E-08,0,1,0.07707215,0.2486457,-0.04722819,0.9643675,0.007615089,0.281479,11.66598,97.4919,180.6999,79.50182,199.8559,
2021-03-19T18:09:41.6377181+02:00,72.4297,76,76,0,0,1,0,0,0,-100,0,0,0,0,2,0,0,0,1,0,0,1.028689,0.01985943,0.05161566,-0.02720173,-5.960464E-08,1.490116E-08,1,0.07903422,0.2503797,-0.04904091,0.9636694,-0.008687973,0.2551298,11.66909,92.49191,180.6999,79.50184,194.8559,
