time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:09:42.0960189+02:00,78.3681,1,1,0,0,1,1,1,1,-100,-100,-100,-100,2,1,1,0,1,-1,-1,0,1,0,0,0,0,0,1,0,0.2669336,0,0.963715,-4.768372E-07,-0.1,11.6619,351.3025,55.8078,47.22383,298.0044,
2021-03-19T18:09:42.0965148+02:00,518.8157,6,6,0,0,1,1,0,0,-100,-100,0,-100,0,1,0,0,0,-1,0,0,1.145949,-0.02378816,-0.4508178,-0.0532791,-2.980232E-08,1.862645E-09,0.9999999,0.002347787,0.2661239,-0.004411689,0.963926,0.001959801,-0.1934895,11.66329,356.3025,55.80779,52.22383,293.0043,
2021-03-19T18:09:42.0970126+02:00,22.844,11,11,0,0,0,0,1,0,0,0,-100,0,0,1,1,0,0,-1,-1,0,1.466315,-0.05195004,-0.8741996,-0.1760769,2.980232E-08,7.450581E-09,1,0.01602206,0.2667333,-0.01491659,0.9635217,-0.006240368,-0.2289003,11.6709,1.302531,55.80781,52.22385,293.0044,
2021-03-19T18:09:42.0970126+02:00,62.4956,16,16,0,0,1,0,1,1,-100,0,-100,0,0,0,0,0,0,0,0,0,1.495021,-0.01512998,-0.6010867,-0.3687785,0,0,1,0.04294651,0.2712218,-0.02224109,0.961301,0.02771807,0.1509646,11.69312,6.302532,55.80781,52.22385,288.0044,
2021-03-19T18:09:42.0975065+02:00,54.0608,21,21,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,-1,0,1.380282,0.1775058,-0.009278677,-0.3687892,2.980232E-08,7.450581E-09,1,0.03861297,0.271594,-0.02336488,0.9613531,-0.01187468,0.02039564,11.71768,6.302532,55.80783,52.22385,288.0044,
2021-03-19T18:09:42.0980054+02:00,50.5972,26,26,0,0,0,0,1,2,0,0,-100,0,2,1,0,1,1,-1,0,-1,1.392092,0.1911861,-0.04881438,-0.3780364,-8.940697E-08,3.72529E-08,1,0.04239736,0.2709299,-0.02631463,0.9613048,-0.001924992,-0.006243706,11.74358,1.302531,55.80784,52.22384,283.0044,
2021-03-19T18:09:42.0984984+02:00,45.1066,31,31,0,0,1,1,1,1,-100,-100,-100,-100,0,2,0,2,0,1,0,1,1.375028,0.1703487,-0.2024698,-0.3493291,-2.980232E-08,-7.450581E-09,0.9999999,0.04570711,0.2719249,-0.02737867,0.9608424,0.002868652,0.03300679,11.76785,6.302532,60.80783,57.22385,283.0044,
2021-03-19T18:09:42.0984984+02:00,72.9118,36,36,0,0,2,1,1,0,100,-100,-100,-100,0,1,0,2,0,-1,0,1,1.435896,0.1876987,-0.03526842,-0.4231384,0,0,1,0.04191625,0.2758566,-0.02471198,0.9599664,0.004818439,0.04976237,11.79537,1.302532,55.80783,57.22383,283.0044,
2021-03-19T18:09:42.0989948+02:00,72.4409,41,41,0,0,1,0,1,1,-100,0,-100,0,1,0,2,2,-1,0,1,1,1.53178,0.2451846,0.03539055,-0.5116161,5.960464E-08,0,1,0.03788377,0.2759392,-0.02227001,0.96017,-0.005680084,0.04958344,11.82738,6.302531,50.80782,57.22383,283.0044,
2021-03-19T18:09:42.0994975+02:00,55.5546,46,46,0,0,1,2,2,1,-100,100,100,100,1,2,1,1,-1,1,-1,-1,1.593462,0.3142454,0.1590616,-0.5540496,5.960464E-08,-7.450581E-09,1,0.03354165,0.2751207,-0.01866446,0.9606432,0.01594353,0.07057738,11.86212,6.30253,45.80783,52.22382,288.0044,
2021-03-19T18:09:42.0999620+02:00,61.4765,51,51,0,0,1,1,1,1,-100,-100,-100,-100,0,1,0,0,0,-1,0,0,1.500595,0.3069679,0.07256408,-0.4670683,8.940697E-08,1.490116E-08,1,0.03757867,0.2754079,-0.02341771,0.9603072,-0.01991034,-0.02168339,11.89424,1.30253,50.80785,47.22382,283.0044,
2021-03-19T18:09:42.0999620+02:00,71.4512,56,56,0,0,1,1,1,0,-100,-100,-100,-100,0,2,2,1,0,1,1,-1,1.671629,0.4016382,0.049381,-0.6219096,8.940697E-08,7.450581E-09,1,0.04550394,0.2737311,-0.02717098,0.960345,-0.005135536,0.002165318,11.93078,6.302529,50.80786,47.22382,283.0044,
2021-03-19T18:09:42.1004827+02:00,73.3803,61,61,0,0,2,2,0,1,100,100,0,100,2,0,2,0,1,0,1,0,1.676051,0.4369982,0.04336502,-0.6174979,-8.940697E-08,2.235174E-08,1,0.04834934,0.2734849,-0.02727236,0.9602732,0.01579857,0.04811859,11.97167,1.302529,55.80788,47.2238,288.0044,
2021-03-19T18:09:42.1009788+02:00,71.4478,66,66,0,0,2,2,1,1,100,100,-100,100,2,0,0,1,1,0,0,-1,1.581586,0.3766404,-0.07033961,-0.5344731,5.960464E-08,0,1,0.03940914,0.274024,-0.02074377,0.9606912,-0.02020216,0.09707308,12.01022,1.302529,55.80788,52.2238,293.0044,
2021-03-19T18:09:42.1014752+02:00,51.0757,71,71,0,0,2,0,1,0,100,0,-100,0,0,2,1,1,0,1,-1,-1,1.472412,0.2449355,-0.06920221,-0.4502466,5.960464E-08,3.72529E-09,1,0.02852121,0.2723721,-0.01615495,0.9616335,0.009888172,0.02584666,12.04272,1.302529,60.80788,57.22381,293.0044,
2021-03-19T18:09:42.1019730+02:00,72.4297,76,76,0,0,0,1,1,1,0,-100,-100,-100,1,1,2,0,-1,-1,1,0,1.488846,0.2524154,-0.1883802,-0.4551502,8.940697E-08,-1.117587E-08,1,0.03207794,0.2724535,-0.01959803,0.9614344,0.005942822,-0.01925611,12.07317,356.3025,65.80787,57.22378,288.0044,
2021-03-19T18:09:42.1019730+02:00,72.4185,81,81,0,0,1,1,0,2,-100,-100,0,-100,0,0,2,2,0,0,1,1,1.49323,0.3047595,-0.003907159,-0.4617944,-2.980232E-08,-7.450581E-09,1,0.0401355,0.2713234,-0.02229645,0.9613926,0.0004134178,0.04032338,12.1059,1.302529,65.80785,52.22379,293.0044,
2021-03-19T18:09:42.1024677+02:00,71.4246,86,86,0,0,1,1,0,1,-100,-100,0,-100,1,0,2,1,-1,0,1,-1,1.548176,0.3311589,-0.05250646,-0.5114319,5.960464E-08,0,1,0.03644415,0.2690729,-0.01983223,0.9622257,-0.02429867,0.04126525,12.14085,1.302529,60.80782,52.22378,298.0044,
2021-03-19T18:09:42.1029626+02:00,51.0927,91,91,0,0,1,1,1,1,-100,-100,-100,-100,1,1,0,1,-1,-1,0,-1,1.636335,0.3479487,-0.03288643,-0.5985749,0,-7.450581E-09,1,0.02727407,0.264971,-0.01457497,0.9637604,0.004865646,0.0240885,12.17837,1.302529,65.8078,47.22377,303.0044,
2021-03-19T18:09:42.1029626+02:00,70.895,96,96,0,0,1,0,2,1,-100,0,100,0,1,0,1,2,-1,0,-1,1,1.718621,0.4449393,0.008738536,-0.6600037,5.960464E-08,1.117587E-08,1,0.03339808,0.2651004,-0.01943185,0.9634463,-0.006244183,-0.03528643,12.2208,6.302529,70.8078,42.22376,303.0044,
2021-03-19T18:09:42.1034664+02:00,71.4242,101,101,0,0,0,1,1,1,0,-100,-100,-100,1,1,0,0,-1,-1,0,0,1.618381,0.4066234,-0.2141249,-0.5517623,-2.980232E-08,-7.450581E-09,1,0.04710812,0.2623216,-0.02827516,0.9634151,-0.0178256,-0.07328117,12.26006,6.302529,65.80779,37.22376,298.0044,
2021-03-19T18:09:42.1039546+02:00,70.4292,106,106,0,0,2,2,0,0,100,100,0,100,2,2,1,0,1,1,-1,0,1.684522,0.444058,-0.04934924,-0.6241893,0,-2.235174E-08,1,0.05614002,0.2606058,-0.03164648,0.963292,0.01223278,-0.01711977,12.30224,11.30254,65.80778,32.22378,298.0044,
2021-03-19T18:09:42.1044507+02:00,51.0643,111,111,0,0,2,1,0,1,100,-100,0,-100,2,1,0,2,1,-1,0,1,1.830102,0.4727421,-0.2447176,-0.7509711,1.192093E-07,-3.72529E-08,1,0.05603084,0.2536734,-0.03216758,0.9651299,-0.06671476,-0.01853549,12.35154,6.302533,65.80775,37.22379,293.0044,
2021-03-19T18:09:42.1044507+02:00,71.9235,116,116,0,0,1,2,2,2,-100,100,100,100,0,1,2,1,0,-1,1,-1,1.733382,0.3130697,-0.1313028,-0.6998116,-5.960464E-08,0,1,0.04727348,0.2393115,-0.02620596,0.9694372,-0.08468056,0.03026664,12.39837,11.30254,60.80772,42.22378,293.0044,
2021-03-19T18:09:42.1049466+02:00,72.3872,121,121,0,0,1,0,2,1,-100,0,100,0,0,2,2,2,0,1,1,1,1.698268,0.2926649,-0.03896246,-0.6724068,0,-7.450581E-09,1,0.0413624,0.2291381,-0.02209785,0.9722636,-0.02121639,0.04019678,12.44543,16.30254,65.80772,42.22378,298.0044,
2021-03-19T18:09:42.1054431+02:00,72.4167,126,126,0,0,0,2,1,2,0,100,-100,100,1,2,2,1,-1,1,1,-1,1.571893,0.2622048,-0.04889719,-0.5490983,-2.980232E-08,7.450581E-09,1,0.03821753,0.2242681,-0.02040902,0.973564,-0.03253174,0.02233905,12.48685,11.30254,60.8077,42.22378,303.0044,
2021-03-19T18:09:42.1059385+02:00,52.1073,131,131,0,0,1,2,0,1,-100,100,0,100,1,1,0,2,-1,-1,0,1,1.591079,0.2875695,-0.01523598,-0.5648022,2.980232E-08,0,0.9999999,0.03399252,0.2231856,-0.01816875,0.9740136,0.01527452,-0.006539524,12.52509,6.302538,65.80769,37.22379,308.0044,
