time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:09:41.1680031+02:00,82.805,1,1,0,0,1,1,1,1,-100,-100,-100,-100,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.1675435,0,0.9858647,0,-0.1,10.59481,75.60464,164.5871,134.1891,103.47,
2021-03-19T18:09:41.1684999+02:00,518.3198,6,6,0,0,1,1,0,0,-100,-100,0,-100,0,0,0,1,0,0,0,-1,1.174317,-4.329417E-09,-0.6156464,-1.515277E-09,2.980232E-08,3.552714E-15,0.9999999,2.460918E-08,0.1675435,-9.050115E-09,0.9858647,-7.152557E-07,-0.07504752,10.59481,75.60464,164.5871,139.1891,103.47,
2021-03-19T18:09:41.1689950+02:00,23.3399,11,11,0,0,2,1,0,0,100,-100,0,-100,0,0,0,0,0,0,0,0,1.540763,-1.318869E-08,-1.172156,-6.929152E-09,0,3.552714E-15,1,2.375094E-08,0.1675437,-9.362169E-09,0.9858646,2.384186E-07,-0.01145894,10.59481,75.60464,169.5871,139.1891,103.47,
2021-03-19T18:09:41.1694913+02:00,61.9724,16,16,0,0,2,0,2,1,100,0,100,0,0,2,0,0,0,1,0,0,1.950981,-5.301203E-09,-1.67521,8.062251E-09,0,0,1,2.562333E-08,0.1675437,-8.113867E-09,0.9858646,7.152557E-07,0.08705406,10.59481,75.60464,169.5871,139.1891,103.47,
2021-03-19T18:09:41.1694913+02:00,54.0637,21,21,0,0,2,2,2,0,100,100,100,100,0,2,0,1,0,1,0,-1,2.023624,-0.1095626,-1.619745,-0.2080887,2.980232E-08,-9.313226E-09,1,-0.0003158844,0.1603691,-0.004464591,0.987047,-0.04623485,-0.08034113,10.60039,70.60463,169.5871,139.1891,103.47,
2021-03-19T18:09:41.1699876+02:00,50.5925,26,26,0,0,1,1,1,1,-100,-100,-100,-100,2,1,0,0,1,-1,0,0,1.321942,-0.4294498,-0.09666539,-0.2464985,2.980232E-08,0,1,0.02264769,0.1526283,-0.008393481,0.9879885,-0.05393791,0.2170323,10.61393,65.60461,174.5871,139.1891,103.47,
2021-03-19T18:09:41.1704835+02:00,45.6316,31,31,0,0,1,1,1,1,-100,-100,-100,-100,2,0,0,1,1,0,0,-1,1.320032,-0.226333,-0.06408007,-0.2989041,8.940697E-08,1.862645E-08,1,0.02099412,0.142744,-0.007884093,0.9895056,-0.03309608,0.2206257,10.63197,70.60459,174.5871,144.1891,103.47,
2021-03-19T18:09:41.1704835+02:00,72.9118,36,36,0,0,2,1,1,1,100,-100,-100,-100,2,1,2,2,1,-1,1,1,1.3436,-0.1162408,-0.05467506,-0.3374454,2.980232E-08,-7.450581E-09,1,0.03046913,0.1359234,-0.01163329,0.9901824,-0.005941391,0.1906432,10.65252,70.60458,179.5871,149.1891,103.4699,
2021-03-19T18:09:41.1709815+02:00,71.927,41,41,0,0,2,1,2,1,100,-100,100,-100,1,1,2,0,-1,-1,1,0,1.377544,-0.02290565,-0.3780824,-0.324446,-2.980232E-08,2.235174E-08,1,0.04343669,0.1306747,-0.01616944,0.9903413,-0.01848412,0.2196842,10.67135,75.60457,174.5871,154.1891,108.4699,
2021-03-19T18:09:41.1714755+02:00,56.0685,46,46,0,0,2,1,0,1,100,-100,0,-100,0,1,1,1,0,-1,-1,-1,1.325467,0.09348661,-0.3081157,-0.285764,7.450581E-08,-7.450581E-09,1,0.05462408,0.1244245,-0.02064191,0.9905093,-0.05976796,0.2319795,10.69113,80.60456,174.5871,149.1891,113.4699,
