time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:09:42.5552903+02:00,75.3915,1,1,0,0,2,0,1,1,100,0,-100,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.2669336,0,0.963715,-4.768372E-07,-0.1,11.6619,293.4316,118.929,4.713392,17.25291,
2021-03-19T18:09:42.5558108+02:00,518.8157,6,6,0,0,0,0,1,1,0,0,-100,0,2,2,0,0,1,1,0,0,1.022663,0.0935151,-0.3678001,0.05035942,1.788139E-07,-1.222361E-09,1,0.004283629,0.2668526,-0.0002610206,0.9637278,-0.0008535385,0.0001430614,11.66083,293.4316,118.929,9.713394,17.25292,
2021-03-19T18:09:42.5563108+02:00,22.844,11,11,0,0,1,1,1,0,-100,-100,-100,-100,2,0,2,0,1,0,1,0,1.240642,0.2225952,-0.7956159,0.0744524,8.940697E-08,1.420267E-08,1,0.005653847,0.2676602,0.0006203548,0.9634966,0.02148724,0.1027126,11.65584,288.4316,118.929,14.7134,17.25291,
2021-03-19T18:09:42.5563108+02:00,62.4956,16,16,0,0,0,1,0,1,0,-100,0,-100,2,1,0,0,1,-1,0,0,1.541806,0.3654714,-1.113628,-0.001712061,1.192093E-07,5.587935E-09,1,0.001288261,0.271148,-0.0001009115,0.9625368,-0.006335735,0.0454381,11.65192,288.4316,118.929,19.71339,22.25291,
2021-03-19T18:09:42.5568025+02:00,54.0608,21,21,0,0,2,0,2,0,100,0,100,0,0,0,0,0,0,0,0,0,1.204528,0.5180507,-0.5094315,0.03927579,0,-7.450581E-09,1,0.04370488,0.2607207,-0.0296786,0.9639677,-0.04401922,-0.06671929,11.64864,293.4316,118.929,24.7134,22.25291,
2021-03-19T18:09:42.5572992+02:00,50.5972,26,26,0,0,0,1,2,1,0,-100,100,-100,0,0,0,0,0,0,0,0,1.092496,0.4472963,-0.3044793,0.05091354,-2.980232E-08,1.490116E-08,0.9999999,0.08260547,0.2425791,-0.04816494,0.9654076,-0.0387764,0.141817,11.64674,293.4316,118.929,24.7134,22.25291,
2021-03-19T18:09:42.5572992+02:00,45.6299,31,31,0,0,1,1,1,1,-100,-100,-100,-100,1,2,2,0,-1,1,1,0,1.135361,0.3739163,-0.09646987,-0.06767258,2.980232E-08,1.490116E-08,1,0.0804263,0.232112,-0.04756931,0.9681905,-0.05547237,0.1109484,11.64834,293.4316,118.929,24.7134,22.2529,
2021-03-19T18:09:42.5577970+02:00,72.3885,36,36,0,0,2,1,2,1,100,-100,100,-100,2,1,1,0,1,-1,-1,0,1.277346,0.3068492,-0.124927,-0.2336324,2.980232E-08,2.980232E-08,1,0.06798637,0.2222439,-0.0378755,0.9718801,-0.05701447,0.2158176,11.65951,288.4315,118.929,19.7134,27.2529,
2021-03-19T18:09:42.5582929+02:00,72.4409,41,41,0,0,2,1,2,2,100,-100,100,-100,2,2,2,2,1,1,1,1,1.348025,0.3172235,-0.08642693,-0.3073146,-2.980232E-08,1.490116E-08,1,0.06424399,0.2056072,-0.03844335,0.9757667,-0.07577705,0.06015444,11.68019,293.4315,118.929,24.7134,22.2529,
2021-03-19T18:09:42.5587951+02:00,55.5546,46,46,0,0,2,1,1,1,100,-100,-100,-100,0,0,2,2,0,0,1,1,1.316108,0.190458,-0.2459422,-0.2788189,2.980232E-08,-1.490116E-08,1,0.05880218,0.1943052,-0.03364338,0.978599,-0.04119158,0.1377089,11.69872,288.4315,113.929,29.7134,27.2529,
2021-03-19T18:09:42.5587951+02:00,61.4765,51,51,0,0,2,1,2,0,100,-100,100,-100,2,1,0,0,1,-1,0,0,1.455801,0.2443064,-0.04777392,-0.4343597,0,0,0.9999999,0.04554321,0.1837061,-0.02636456,0.9815716,-0.05847192,0.1119118,11.72322,288.4315,108.929,29.7134,32.2529,
2021-03-19T18:09:42.5592822+02:00,71.4512,56,56,0,0,2,1,0,2,100,-100,0,-100,0,1,2,2,0,-1,1,1,1.400494,0.220483,-0.06847605,-0.3813333,5.960464E-08,0,1,0.04679941,0.1696414,-0.02811854,0.9839924,-0.08061838,0.03682601,11.75103,293.4315,108.929,34.71339,32.25289,
2021-03-19T18:09:42.5597783+02:00,73.3803,61,61,0,0,2,1,0,1,100,-100,0,-100,2,1,2,2,1,-1,1,1,1.416832,0.2135037,-0.07015714,-0.3988951,1.192093E-07,-7.450581E-09,1,0.05581735,0.1562862,-0.03298499,0.9855816,-0.05263233,0.04350972,11.77878,298.4315,103.929,34.71339,37.2529,
