time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:12:36.4228379+02:00,81.3666,1,1,0,0,1,1,0,1,-100,-100,0,-100,2,0,1,0,1,0,-1,0,1,0,0,0,0,0,1,0,-0.2669336,0,0.963715,4.768372E-07,-0.1,11.6619,330.0009,46.1821,125.3944,300.1675,
2021-03-19T18:12:36.4233338+02:00,374.4831,6,6,0,0,1,1,1,1,-100,-100,-100,-100,2,0,1,0,1,0,-1,0,1.195486,-0.03689609,-0.5703415,-0.0500168,-2.980232E-08,1.493241E-10,1,0.0007506892,-0.2669322,0.0004403121,0.963715,-0.01773071,-0.07514618,11.6625,330.0009,46.18211,130.3944,295.1675,
2021-03-19T18:12:36.4238570+02:00,22.8278,11,11,0,0,1,1,0,1,-100,-100,0,-100,0,0,1,1,0,0,-1,-1,1.41089,-0.1206493,-0.953302,-0.03308716,-1.490116E-07,-1.862645E-09,1,0.01447599,-0.2683951,0.008998167,0.9631581,0.001086235,-0.03172134,11.66481,330.0009,46.18213,135.3944,290.1675,
2021-03-19T18:12:36.4243606+02:00,46.6155,16,16,0,0,1,1,1,1,-100,-100,-100,-100,0,0,2,0,0,0,1,0,1.540133,-0.4256126,-0.9938315,-0.09688772,2.980232E-08,0,1,0.0301321,-0.273598,0.01410358,0.9612686,-0.05937624,0.1866609,11.6715,330.0009,51.18213,135.3944,285.1675,
2021-03-19T18:12:36.4243606+02:00,31.7134,21,21,0,0,1,0,1,1,-100,0,-100,0,0,1,1,0,0,-1,-1,0,1.210351,-0.554956,-0.1359413,-0.06700194,0,-3.72529E-09,1,-0.002778603,-0.2837635,-0.008422305,0.9588533,-0.03289557,0.298031,11.67513,330.0009,51.18213,135.3944,290.1675,
2021-03-19T18:12:36.4248506+02:00,57.0674,26,26,0,0,2,2,1,0,100,100,-100,100,0,0,0,2,0,0,0,1,1.302332,-0.5829664,-0.4072589,-0.09103578,5.960464E-08,-2.235174E-08,1,-0.02609936,-0.2897708,-0.02153194,0.9564978,-0.000954628,0.2910955,11.68314,335.0009,51.18214,135.3944,285.1675,
2021-03-19T18:12:36.4253502+02:00,65.4445,31,31,0,0,1,0,0,2,-100,0,0,0,0,0,0,0,0,0,0,0,1.231809,-0.5882689,-0.4097478,-0.001698259,-2.980232E-08,4.470348E-08,0.9999999,-0.05354184,-0.2901132,-0.03826842,0.9547268,0.005064964,0.3433721,11.68742,335.0009,46.18216,135.3944,285.1675,
2021-03-19T18:12:36.4258476+02:00,65.472,36,36,0,0,1,2,1,0,-100,100,-100,100,1,0,0,2,-1,0,0,1,1.33451,-0.6329495,-0.2808062,-0.1408068,2.980232E-08,-8.940697E-08,1,-0.08176591,-0.2878391,-0.0505588,0.9528415,0.08885527,0.2023709,11.69514,335.0009,46.18218,135.3944,285.1675,
2021-03-19T18:12:36.4263396+02:00,68.971,41,41,0,0,0,1,2,2,0,-100,100,-100,1,1,0,2,-1,-1,0,1,1.321856,-0.4795325,0.0006385669,-0.2318077,-2.980232E-08,1.490116E-08,1,-0.08635276,-0.2748097,-0.0475791,0.9564304,0.04167485,0.02479362,11.70618,335.0009,41.18219,130.3944,285.1675,
2021-03-19T18:12:36.4263396+02:00,66.4368,46,46,0,0,0,2,2,1,0,100,100,100,0,1,2,1,0,-1,1,-1,1.224274,-0.2506832,0.06856565,-0.1963707,-5.960464E-08,-1.490116E-08,1,-0.07155759,-0.2676351,-0.03742575,0.9601304,-0.002660275,-0.0309217,11.71493,340.0009,36.18221,125.3944,285.1675,
