time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:06:53.6869735+02:00,146.3198,1,1,0,0,1,1,1,0,-100,-100,-100,-100,2,2,2,1,1,1,1,-1,1,0,0,0,0,0,1,0,0,0,1,0,-0.1,5,275.8299,299.7161,55.24633,336.4859,
2021-03-19T18:06:53.6874461+02:00,632.5511,6,6,0,0,1,1,1,1,-100,-100,-100,-100,2,2,2,1,1,1,1,-1,1.127752,0.04336502,-0.4351901,-0.0394972,-9.313226E-10,-5.587935E-09,1,-0.009533896,0.00126111,-1.655989E-05,0.9999537,0.01341337,-0.04016638,5.001414,270.8299,304.7162,60.24633,341.4859,
2021-03-19T18:06:53.6879419+02:00,29.2645,11,11,0,0,1,1,1,1,-100,-100,-100,-100,2,0,1,1,1,0,-1,-1,1.429456,0.1049361,-0.863023,-0.1346919,-2.793968E-09,-7.450581E-09,1,-0.03764762,0.01193443,-7.927783E-06,0.9992198,0.01456333,0.02515101,5.005877,265.83,309.7162,65.24634,346.4859,
2021-03-19T18:06:53.6884617+02:00,72.9113,16,16,0,0,1,1,1,0,-100,-100,-100,-100,2,0,1,2,1,0,-1,1,1.468564,0.07100382,-0.9436795,-0.1229909,-7.450581E-09,-1.490116E-08,1,-0.08098246,0.01920875,-0.000247524,0.9965304,0.02587995,0.1141601,5.012339,265.83,314.7162,70.24635,341.4859,
2021-03-19T18:06:53.6884617+02:00,29.7605,21,21,0,0,1,1,0,0,-100,-100,0,-100,2,2,1,2,1,1,-1,1,1.447758,0.02265938,-0.2972806,-0.4167269,3.72529E-09,-1.490116E-08,1,-0.1067181,0.02905356,-0.0009884769,0.9938642,0.0294008,0.05619538,5.038964,265.83,309.7162,75.24637,336.4859,
2021-03-19T18:06:53.6889626+02:00,59.5466,26,26,0,0,1,1,0,1,-100,-100,0,-100,2,2,1,2,1,1,-1,1,1.498667,0.008959033,-0.1882322,-0.486772,-7.450581E-09,0,1,-0.1036931,0.03462239,-0.0006198137,0.9940064,0.009506285,0.06571758,5.071464,260.83,304.7162,80.24641,331.4859,
2021-03-19T18:06:53.6894539+02:00,57.5104,31,31,0,0,1,1,1,2,-100,-100,-100,-100,2,0,0,2,1,0,0,1,1.527931,0.02008729,-0.3796632,-0.4798732,-7.450581E-09,-1.490116E-08,1,-0.1117228,0.04016471,-0.0006218447,0.9929273,0.007412136,0.0882926,5.102735,255.83,299.7162,85.24641,326.4859,
2021-03-19T18:06:53.6899535+02:00,58.5537,36,36,0,0,1,1,1,1,-100,-100,-100,-100,2,2,1,2,1,1,-1,1,1.597158,0.03221453,-0.3024552,-0.5679278,1.490116E-08,1.490116E-08,0.9999999,-0.1140988,0.04384845,-0.0007776532,0.992501,0.005453676,0.0963434,5.14066,255.83,294.7162,90.24641,326.4859,
2021-03-19T18:06:53.6899535+02:00,85.8101,41,41,0,0,1,1,0,1,-100,-100,0,-100,2,0,1,0,1,0,-1,0,1.746357,0.04663894,-0.321355,-0.7159021,7.450581E-09,-4.470348E-08,1,-0.1134276,0.04686873,-0.0008318392,0.9924399,0.004142046,0.1159496,5.184358,250.83,289.7162,95.24642,321.4859,
2021-03-19T18:06:53.6904460+02:00,55.5224,46,46,0,0,0,1,2,0,0,-100,100,-100,0,1,0,2,0,-1,0,1,1.841533,0.02068964,-0.2419865,-0.8254475,7.450581E-09,0,0.9999999,-0.1104364,0.04481823,-0.0008144933,0.9928719,-3.531575E-05,0.1285534,5.238868,250.83,289.7161,100.2464,316.4859,
2021-03-19T18:06:53.6909426+02:00,56.5442,51,51,0,0,2,0,0,2,100,0,0,0,0,1,0,2,0,-1,0,1,1.796662,0.02328073,-0.09367071,-0.7940676,7.450581E-09,1.490116E-08,0.9999999,-0.1043109,0.03992724,-0.0007202423,0.9937427,-0.008006811,0.1264509,5.292379,255.8301,284.7161,100.2464,316.4859,
2021-03-19T18:06:53.6914422+02:00,82.3678,56,56,0,0,0,2,2,0,0,100,100,100,0,0,0,2,0,0,0,1,1.57709,0.04878782,0.1134977,-0.5722442,-2.980232E-08,-2.980232E-08,1,-0.09693786,0.03570633,-0.0006586267,0.9946495,-0.007910758,0.1186604,5.333208,260.8301,279.7161,100.2464,316.4858,
2021-03-19T18:06:53.6914422+02:00,57.0358,61,61,0,0,0,0,1,0,0,0,-100,0,2,2,1,2,1,1,-1,1,1.383631,0.06758198,-0.04665913,-0.3811918,-7.450581E-09,-2.980232E-08,0.9999999,-0.09253182,0.03459706,-0.000678147,0.9951083,-0.00931412,0.1180493,5.364406,260.8301,274.7161,100.2464,316.4858,
2021-03-19T18:06:53.6919360+02:00,56.0202,66,66,0,0,2,1,0,1,100,-100,0,-100,2,1,1,0,1,-1,-1,0,1.416627,0.07898705,-0.3579656,-0.368376,-3.72529E-09,5.960464E-08,0.9999999,-0.08889843,0.03524807,-0.0007128801,0.9954166,-0.003850251,0.152678,5.389948,255.8301,269.7161,105.2464,311.4858,
2021-03-19T18:06:53.6924299+02:00,82.3597,71,71,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-1,1,1.322333,0.08427197,0.0459641,-0.3188439,7.450581E-09,2.980232E-08,1,-0.07201822,0.03508683,-0.0007020335,0.9967858,-0.002766907,0.1591457,5.413148,260.8301,269.7161,110.2464,306.4858,
2021-03-19T18:06:53.6929261+02:00,57.0421,76,76,0,0,1,2,1,1,-100,100,-100,100,2,0,1,2,1,0,-1,1,1.318726,0.07742395,-0.1864103,-0.3031869,-1.862645E-08,-4.470348E-08,1,-0.06639881,0.03381265,-0.000843559,0.9972197,-0.002400786,0.1460992,5.434591,260.8302,264.7161,110.2464,301.4858,
