time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:06:53.5326940+02:00,147.8078,1,1,0,0,0,1,1,1,0,-100,-100,-100,0,0,2,1,0,0,1,-1,1,0,0,0,0,0,1,0,0.1675435,0,0.9858647,0,-0.1,10.59481,336.4518,72.99488,25.01493,150.2745,
2021-03-19T18:06:53.5332153+02:00,632.5511,6,6,0,0,1,1,1,0,-100,-100,-100,-100,2,2,2,1,1,1,1,-1,1.127593,0.00351548,-0.3866212,-0.0592349,0,0,1,0.00859792,0.166471,-0.004735969,0.9859975,-0.006236792,-0.1851723,10.5955,336.4518,77.9949,25.01493,155.2745,
2021-03-19T18:06:53.5337102+02:00,29.2645,11,11,0,0,1,0,1,0,-100,0,-100,0,1,2,2,1,-1,1,1,-1,1.458113,0.04598267,-0.8747325,-0.1656852,-2.980232E-08,1.490116E-08,1,0.03304836,0.1651079,-0.01362205,0.9856275,0.003885031,-0.156514,10.60082,331.4518,82.99487,30.01493,160.2745,
2021-03-19T18:06:53.5342083+02:00,72.9113,16,16,0,0,1,0,1,0,-100,0,-100,0,1,0,2,1,-1,0,1,-1,1.689748,0.09515303,-1.173056,-0.2124913,8.940697E-08,1.490116E-08,1,0.07661884,0.1623286,-0.02998644,0.9833005,0.005897522,-0.1557084,10.61096,326.4518,87.99483,25.01491,165.2745,
2021-03-19T18:06:53.5342083+02:00,29.7605,21,21,0,0,0,1,1,1,0,-100,-100,-100,2,2,0,1,1,1,0,-1,1.378861,-0.02855162,-0.4496489,-0.3031722,-2.980232E-08,2.980232E-08,0.9999999,0.1154915,0.1603463,-0.04184442,0.9793875,0.001459599,0.008232355,10.62871,326.4518,92.99484,20.01492,170.2746,
2021-03-19T18:06:53.5347082+02:00,59.5466,26,26,0,0,1,0,1,1,-100,0,-100,0,2,2,0,1,1,1,0,-1,1.439389,-0.0005279332,-0.3022511,-0.4072973,2.980232E-08,-2.980232E-08,1,0.1301107,0.1615973,-0.04603219,0.9771584,-0.01764417,0.1086648,10.65037,321.4518,97.99487,25.01493,170.2746,
2021-03-19T18:06:53.5351991+02:00,57.5104,31,31,0,0,0,0,1,1,0,0,-100,0,2,0,1,1,1,0,-1,-1,1.469092,0.03456407,-0.4621088,-0.3940923,2.980232E-08,0,1,0.1346558,0.159505,-0.04695854,0.9768423,0.001412868,0.1578686,10.67667,316.4518,102.9949,30.01493,170.2746,
2021-03-19T18:06:53.5356937+02:00,58.5537,36,36,0,0,0,2,1,2,0,100,-100,100,2,0,1,0,1,0,-1,0,1.620784,0.1463922,-0.3480015,-0.5761999,2.980232E-08,0,1,0.1331211,0.1592221,-0.04634297,0.9771281,-0.03299809,0.214663,10.70986,316.4518,107.9949,35.01495,165.2746,
2021-03-19T18:06:53.5356937+02:00,85.2838,41,41,0,0,0,1,1,1,0,-100,-100,-100,0,2,1,0,0,1,-1,0,1.47583,0.08911313,-0.2513073,-0.4515433,0,-2.980232E-08,0.9999999,0.128416,0.1599333,-0.04493766,0.9777071,0.009320974,0.1658022,10.7454,316.4518,107.9949,40.01495,160.2745,
2021-03-19T18:06:53.5361900+02:00,55.5224,46,46,0,0,0,1,1,2,0,-100,-100,-100,0,1,1,0,0,-1,-1,0,1.59472,0.1184699,-0.1629291,-0.5819452,2.980232E-08,0,1,0.1335161,0.1606226,-0.04662623,0.9768316,-0.01163316,0.180449,10.78446,311.4518,107.9949,40.01497,155.2746,
2021-03-19T18:06:53.5366887+02:00,57.0401,51,51,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,-1,1,0,1.580266,0.1311433,-0.1626205,-0.5663964,2.980232E-08,-5.960464E-08,0.9999999,0.1319145,0.1604446,-0.04563268,0.9771253,-0.00361681,0.1931875,10.82443,316.4518,107.9949,40.01495,150.2746,
2021-03-19T18:06:53.5371844+02:00,82.3678,56,56,0,0,0,1,1,1,0,-100,-100,-100,0,1,1,0,0,-1,-1,0,1.610197,0.1067121,-0.1443014,-0.6001635,5.960464E-08,-2.980232E-08,1,0.136071,0.1598,-0.04818742,0.9765381,-0.01178479,0.1224184,10.86704,321.4518,107.9949,40.01495,155.2746,
2021-03-19T18:06:53.5371844+02:00,56.5359,61,61,0,0,1,1,1,1,-100,-100,-100,-100,1,2,1,1,-1,1,-1,-1,1.670239,0.07173316,-0.1806252,-0.6588936,2.980232E-08,2.980232E-08,1,0.1489165,0.1605801,-0.05263999,0.9743033,-0.0147562,0.1223149,10.9106,326.4518,107.9949,40.01496,150.2746,
2021-03-19T18:06:53.5376818+02:00,56.0202,66,66,0,0,0,1,1,1,0,-100,-100,-100,1,2,0,1,-1,1,0,-1,1.797216,0.09971474,-0.267594,-0.774383,0,-5.960464E-08,1,0.1678924,0.158775,-0.05851074,0.9711741,-0.004299879,0.1549575,10.96032,321.4518,112.9949,35.01496,145.2746,
2021-03-19T18:06:53.5381499+02:00,82.3597,71,71,0,0,1,0,1,1,-100,0,-100,0,1,2,0,2,-1,1,0,1,1.823606,0.1244472,-0.3475003,-0.7858594,5.960464E-08,0,1,0.1801175,0.1548433,-0.06186001,0.9694094,0.02123618,0.1782081,11.01708,316.4518,117.9949,30.01497,145.2746,
2021-03-19T18:06:53.5386707+02:00,57.0421,76,76,0,0,0,1,1,1,0,-100,-100,-100,0,1,2,2,0,-1,1,1,1.923386,0.1908084,-0.3714091,-0.8775144,5.960464E-08,2.980232E-08,1,0.1704561,0.1532422,-0.05642149,0.9717398,0.01029634,0.2919652,11.0925,311.4518,112.9949,25.01497,145.2746,
2021-03-19T18:06:53.5386707+02:00,56.0568,81,81,0,0,0,0,1,0,0,0,-100,0,0,0,2,1,0,0,1,-1,1.935165,0.2484825,-0.3604832,-0.8849863,0,0,1,0.1479027,0.1508963,-0.04793822,0.9762464,0.006425858,0.3173568,11.16699,316.4518,107.9949,25.01498,150.2746,
2021-03-19T18:06:53.5391673+02:00,81.8354,86,86,0,0,0,1,1,1,0,-100,-100,-100,0,1,2,0,0,-1,1,0,2.014403,0.3154897,-0.306631,-0.9657727,-2.980232E-08,0,1,0.1363322,0.1413649,-0.04674051,0.9794105,-0.03730917,0.1629648,11.2376,316.4518,112.9949,25.01498,155.2746,
2021-03-19T18:06:53.5396629+02:00,57.5374,91,91,0,0,1,0,2,0,-100,0,100,0,2,0,1,1,1,0,-1,-1,2.057476,0.2629318,-0.255823,-1.024508,1.192093E-07,-5.960464E-08,1,0.1397605,0.133979,-0.04856446,0.9798766,-0.04961586,0.1017406,11.30913,321.4518,112.9949,25.01497,160.2745,
2021-03-19T18:06:53.5401592+02:00,82.3068,96,96,0,0,1,1,2,1,-100,-100,100,-100,2,1,2,1,1,-1,1,-1,2.061606,0.1896726,-0.3917982,-1.015127,2.980232E-08,0,1,0.1553468,0.131487,-0.05346373,0.9776094,-0.0140841,0.09538198,11.37457,321.4519,117.995,30.01499,155.2745,
2021-03-19T18:06:53.5401592+02:00,56.568,101,101,0,0,0,1,1,1,0,-100,-100,-100,1,2,0,2,-1,1,0,1,1.474053,0.09247387,-0.02043554,-0.471007,2.980232E-08,-2.980232E-08,1,0.1753975,0.1339602,-0.05934468,0.9735341,-0.008552074,0.1695273,11.43197,326.4519,122.995,35.01498,160.2745,
2021-03-19T18:06:53.5406604+02:00,56.5195,106,106,0,0,0,1,1,1,0,-100,-100,-100,1,1,1,1,-1,-1,-1,-1,1.408734,0.1283859,-0.1385909,-0.3960092,-5.960464E-08,-5.960464E-08,0.9999999,0.1735083,0.1327114,-0.05731472,0.9741651,-0.01118398,0.2520349,11.46716,321.4519,117.9949,30.01498,160.2745,
2021-03-19T18:06:53.5411501+02:00,82.3355,111,111,0,0,2,1,0,0,100,-100,0,-100,2,0,0,1,1,0,0,-1,1.590078,0.1670346,-0.1838279,-0.5705591,0,-2.980232E-08,1,0.1752399,0.1255586,-0.05947826,0.9746734,-0.04866862,0.1653602,11.5014,326.4519,122.9949,25.01498,155.2746,
2021-03-19T18:06:53.5416492+02:00,59.5454,116,116,0,0,0,0,1,1,0,0,-100,0,0,2,1,1,0,1,-1,-1,1.339708,0.02262,-0.1678286,-0.3289615,0,-2.980232E-08,1,0.1817312,0.1193536,-0.06064397,0.9741924,-0.002148151,0.1896768,11.53455,326.4519,127.9949,30.01499,155.2745,
2021-03-19T18:06:53.5416492+02:00,81.8415,121,121,0,0,0,1,1,0,0,-100,-100,-100,2,2,2,1,1,1,1,-1,0.9520455,0.0921378,-0.1550255,0.06519077,2.980232E-08,0,1,0.183378,0.1163928,-0.06026717,0.9742655,0.001556873,0.2671061,11.53259,321.4519,132.9949,30.01499,150.2745,
2021-03-19T18:06:53.5421496+02:00,56.5367,126,126,0,0,0,1,0,1,0,-100,0,-100,2,0,2,0,1,0,1,0,0.9206647,-0.001036691,-0.164616,0.09417216,4.470348E-08,-8.940697E-08,1,0.173542,0.1140539,-0.05705281,0.9765346,-0.01240325,0.294517,11.52655,316.4519,137.9949,35.015,155.2745,
