time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:06:52.9042921+02:00,151.7761,1,1,0,0,1,1,0,1,-100,-100,0,-100,2,1,2,1,1,-1,1,-1,1,0,0,0,0,0,1,0,-0.5413858,0,0.8407743,9.536743E-07,-0.1,24.16609,145.6047,165.7885,279.7086,306.1407,
2021-03-19T18:06:52.9047827+02:00,632.5516,6,6,0,0,1,1,0,1,-100,-100,0,-100,0,2,2,0,0,1,1,0,1.174317,1.499478E-08,-0.6156464,4.46047E-08,0,0,0.9999999,4.125291E-08,-0.5413857,-4.033613E-09,0.8407744,6.67572E-06,-0.07504884,24.16609,150.6047,170.7885,284.7086,311.1407,
2021-03-19T18:06:52.9052784+02:00,28.7686,11,11,0,0,0,0,1,2,0,0,-100,0,2,0,1,0,1,0,-1,0,1.475379,0.01897556,-1.072925,-0.012529,5.960464E-08,4.656613E-10,1,-0.004809457,-0.5412923,-0.005993493,0.8407994,0.008582115,-0.09878121,24.16586,145.6047,170.7885,284.7086,316.1407,
2021-03-19T18:06:52.9052784+02:00,72.9112,16,16,0,0,1,1,1,0,-100,-100,-100,-100,2,1,1,2,1,-1,-1,1,1.830363,0.01178342,-1.493954,-0.05744538,2.980232E-08,1.862645E-09,0.9999998,-0.01896771,-0.5372345,-0.0338885,0.8425384,0.06734657,-0.07670987,24.16684,145.6047,170.7885,289.7086,311.1407,
2021-03-19T18:06:52.9057744+02:00,30.2565,21,21,0,0,1,1,0,0,-100,-100,0,-100,0,1,1,0,0,-1,-1,0,2.118738,-0.09927291,-1.694433,-0.2681058,-8.940697E-08,-1.490116E-08,1,-0.04298871,-0.5196151,-0.06526889,0.8508186,0.1916847,-0.4056922,24.17018,150.6047,165.7885,294.7086,306.1407,
2021-03-19T18:06:52.9062704+02:00,59.5466,26,26,0,0,0,0,1,0,0,0,-100,0,1,2,2,0,-1,1,1,0,1.962593,-0.4482135,-0.8736297,-0.6993083,-1.788139E-07,-5.215406E-08,1,-0.03464534,-0.5032808,-0.03334809,0.8627839,-0.03906155,-0.5775414,24.19009,155.6047,165.7885,294.7086,301.1407,
2021-03-19T18:06:52.9067698+02:00,57.5104,31,31,0,0,0,0,1,1,0,0,-100,0,1,0,1,0,-1,0,-1,0,1.236637,0.07936466,0.2164766,-0.2149529,-1.192093E-07,-1.117587E-08,1,-0.004257846,-0.503647,0.002955688,0.863894,-0.003552437,0.02861667,24.22584,150.6047,165.7885,289.7086,306.1407,
2021-03-19T18:06:52.9067698+02:00,58.5537,36,36,0,0,0,0,1,1,0,0,-100,0,1,0,0,1,-1,0,0,-1,0.9807934,-0.04707859,-0.05582011,0.02192868,1.788139E-07,5.587935E-08,1,0.005271277,-0.503105,0.006670887,0.8641835,0.02600193,0.3690994,24.22886,150.6047,165.7885,284.7086,301.1407,
2021-03-19T18:06:52.9072628+02:00,85.2838,41,41,0,0,0,1,1,0,0,-100,-100,-100,0,0,2,1,0,0,1,-1,0.846229,-0.08063768,-0.1866587,0.1785626,-5.960464E-08,4.284084E-08,1,0.005773074,-0.4992404,0.001645688,0.8664427,0.009518623,0.506419,24.22321,150.6047,170.7885,279.7086,301.1407,
2021-03-19T18:06:52.9077587+02:00,56.0487,46,46,0,0,0,1,1,0,0,-100,-100,-100,0,0,2,0,0,0,1,0,1.00978,0.0007226416,-0.01169307,-0.009711649,-2.980232E-08,-5.587935E-08,1,-0.00384885,-0.4987059,-0.005698375,0.866744,-0.001153946,0.2227447,24.22627,150.6046,175.7885,279.7086,306.1407,
