time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:06:52.5759106+02:00,153.7593,1,1,0,0,1,1,1,0,-100,-100,-100,-100,2,2,2,0,1,1,1,0,1,0,0,0,2.980232E-08,0,1,0,0.3826835,0,0.9238795,-9.536743E-07,-0.1,14.14214,245.6189,17.11193,122.2251,118.3661,
2021-03-19T18:06:52.5769025+02:00,632.5516,6,6,0,0,1,2,1,0,-100,100,-100,100,2,2,2,0,1,1,1,0,1.117965,-0.04923961,-0.4512196,-0.02167608,0,9.313226E-10,1,-0.01059969,0.3820586,0.009593866,0.9240275,-0.01554775,-0.1105253,14.1421,240.619,17.11193,127.2251,123.3661,
2021-03-19T18:06:52.5773989+02:00,29.264,11,11,0,0,1,1,1,0,-100,-100,-100,-100,1,2,2,1,-1,1,1,-1,1.440575,-0.05617891,-1.011696,-0.02399823,0,7.450581E-09,1,-0.02587429,0.377844,0.02495304,0.9251712,-0.01578856,-0.06011713,14.14376,235.6189,17.11193,132.2251,128.3661,
2021-03-19T18:06:52.5778947+02:00,72.9112,16,16,0,0,1,0,1,0,-100,0,-100,0,0,0,2,1,0,0,1,-1,1.780418,-0.09348057,-1.436891,-0.0471356,0,-1.490116E-08,1,-0.0460001,0.3698502,0.04480819,0.9268695,-0.02779818,0.008725643,14.14644,230.6189,22.11193,127.2251,133.3661,
2021-03-19T18:06:52.5783911+02:00,30.2565,21,21,0,0,0,1,1,1,0,-100,-100,-100,0,1,2,1,0,-1,1,-1,2.135609,-0.116675,-1.850866,-0.05901338,2.980232E-08,-4.470348E-08,1,-0.06949395,0.3561308,0.06829829,0.9293422,-0.03074408,0.1102272,14.15019,230.619,27.11192,127.2251,138.3661,
2021-03-19T18:06:52.5788867+02:00,59.5466,26,26,0,0,1,0,0,0,-100,0,0,0,2,2,2,1,1,1,1,-1,1.325413,-0.2299319,-0.116424,-0.3001133,1.490116E-07,0,1,-0.06276692,0.3637468,0.06011845,0.9274343,0.04623699,0.142182,14.16717,235.619,32.11194,127.2251,143.3661,
2021-03-19T18:06:52.5788867+02:00,57.5104,31,31,0,0,1,1,1,1,-100,-100,-100,-100,1,2,0,1,-1,1,0,-1,1.293106,-0.1236994,-0.3616313,-0.235332,5.960464E-08,1.490116E-08,1,-0.05764272,0.3665444,0.0561999,0.9269111,0.01451778,0.1838276,14.18323,230.619,37.11195,132.2252,148.3661,
2021-03-19T18:06:52.5793829+02:00,58.5537,36,36,0,0,0,1,1,1,0,-100,-100,-100,2,2,1,1,1,1,-1,-1,1.294569,-0.102501,-0.05549692,-0.2893105,1.788139E-07,2.235174E-08,1,-0.04906452,0.3732643,0.04933359,0.9251122,0.000690937,0.2320822,14.19946,225.619,42.11197,127.2252,148.3661,
2021-03-19T18:06:52.5798786+02:00,85.2838,41,41,0,0,0,1,0,1,0,-100,0,-100,2,2,0,1,1,1,0,-1,1.251326,-0.03791022,-0.3262017,-0.207465,5.960464E-08,5.215406E-08,1,-0.04843457,0.3761704,0.04913386,0.9239783,0.0151453,0.2589241,14.21494,220.619,47.11199,132.2252,143.3661,
2021-03-19T18:06:52.5803745+02:00,56.0487,46,46,0,0,0,1,1,1,0,-100,-100,-100,1,1,0,1,-1,-1,0,-1,1.166784,0.1116827,-0.2487271,-0.1344808,0,2.235174E-08,1,-0.04597907,0.3763914,0.04435483,0.9242554,-0.02211571,0.214003,14.22611,215.6189,52.112,137.2252,143.3661,
2021-03-19T18:06:52.5808705+02:00,57.0401,51,51,0,0,1,1,2,2,-100,-100,100,-100,1,1,0,1,-1,-1,0,-1,1.14417,0.05600686,-0.1722672,-0.1297397,0,2.980232E-08,1,-0.03781815,0.3725854,0.03651467,0.9265077,-0.01737404,0.2331984,14.23513,220.619,57.11201,132.2252,143.3661,
2021-03-19T18:06:52.5808705+02:00,82.3678,56,56,0,0,1,1,1,1,-100,-100,-100,-100,0,2,0,1,0,1,0,-1,1.161095,0.03553988,-0.1018923,-0.1560698,2.980232E-08,1.117587E-08,1,-0.02713426,0.371885,0.02741656,0.927477,-0.01034641,0.2818121,14.24446,225.619,62.11201,127.2252,143.3661,
2021-03-19T18:06:52.5813665+02:00,56.5359,61,61,0,0,1,0,1,1,-100,0,-100,0,0,2,2,0,0,1,1,0,1.214932,0.07151599,-0.08719626,-0.2096866,-2.980232E-08,-7.450581E-09,1,-0.02399544,0.3740959,0.02524624,0.9267358,0.01675177,0.3183741,14.25515,220.619,67.11201,127.2252,143.3661,
2021-03-19T18:06:52.5818625+02:00,56.5201,66,66,0,0,1,1,0,1,-100,-100,0,-100,1,0,2,1,-1,0,1,-1,1.231438,0.09434313,-0.02013818,-0.2276534,2.980232E-08,-7.450581E-09,0.9999999,-0.02624038,0.3765601,0.02968107,0.9255447,-0.01496124,0.3762577,14.26872,215.619,67.112,127.2251,148.3661,
2021-03-19T18:06:52.5823586+02:00,82.3597,71,71,0,0,1,1,1,1,-100,-100,-100,-100,0,2,0,0,0,1,0,0,1.2837,0.2108819,-0.1917046,-0.2516641,1.192093E-07,-1.862645E-08,1,-0.02676715,0.3803596,0.03118783,0.923925,0.002939701,0.4076257,14.28535,215.619,72.11201,122.2251,153.3661,
2021-03-19T18:06:52.5823586+02:00,57.0421,76,76,0,0,0,0,1,2,0,0,-100,0,0,0,2,1,0,0,1,-1,1.223051,0.1868225,-0.1184608,-0.2028791,8.940697E-08,0,1,-0.03743904,0.3823984,0.04290516,0.9222413,0.006472588,0.4311664,14.30336,210.619,72.11201,122.2252,153.3661,
2021-03-19T18:06:52.5828548+02:00,56.0568,81,81,0,0,0,0,2,0,0,0,100,0,1,2,0,1,-1,1,0,-1,1.186791,0.1955,-0.2203683,-0.1496482,0,-7.450581E-09,1,-0.04504604,0.3864208,0.05150374,0.9197811,0.01940441,0.4680632,14.31928,210.619,77.11199,122.2251,158.3661,
2021-03-19T18:06:52.5833508+02:00,81.8354,86,86,0,0,1,0,1,1,-100,0,-100,0,1,0,0,0,-1,0,0,0,1.086646,0.1912937,-0.07210225,-0.06724313,0,-1.490116E-08,1,-0.05155197,0.3924179,0.05948446,0.9164127,-0.002229691,0.5045415,14.32899,205.619,82.11199,117.2252,158.3661,
