time stamp,deltatime,stepcount_currentEP,totalstepcount,completedEpisodes,cumaltiveRewardInCurrentEP,wheelAction1,wheelAction2,wheelAction3,wheelAction4,wheeltorque1,wheeltorque2,wheeltorque3,wheeltorque4,legAction1,legAction2,legAction3,legAction4,legRotate1,legRotate2,legRotate3,legRotate4,velcoityToGoal,vehicleVelocity_x,vehicleVelocity_y,vehicleVelocity_z,goalVelocity_x,goalVelocity_y,goalVelocity_z,vehicleRotation_x,vehicleRotation_y,vehicleRotation_z,vehicleRotation_w,TargetRealtivePosition_x,TargetRealtivePosition_y,TargetRealtivePosition_z,legRotation_1,legRotation_2,legRotation_3,legRotation_4,
2021-03-19T18:06:54.3853357+02:00,141.3601,1,1,0,0,0,1,1,1,0,-100,-100,-100,0,0,2,1,0,0,1,-1,1,0,0,0,0,0,1,0,0.2669336,0,0.963715,-4.768372E-07,-0.1,11.6619,230.2852,71.39392,253.9857,195.2737,
2021-03-19T18:06:54.3858557+02:00,632.5511,6,6,0,0,1,2,1,1,-100,100,-100,100,1,2,2,0,-1,1,1,0,1.174317,1.885493E-08,-0.6156464,3.957816E-09,5.960464E-08,7.105427E-15,1,1.245071E-08,0.2669336,-5.469196E-09,0.963715,-9.536743E-07,-0.07504729,11.6619,230.2852,76.39393,253.9858,200.2737,
2021-03-19T18:06:54.3858557+02:00,29.2645,11,11,0,0,1,0,1,0,-100,0,-100,0,1,1,2,1,-1,-1,1,-1,1.540763,-1.890885E-08,-1.172156,-2.433833E-09,0,-4.551914E-15,1,-4.806263E-09,0.2669335,2.237393E-09,0.963715,-4.768372E-07,-0.01145985,11.6619,225.2852,76.39393,248.9858,205.2737,
2021-03-19T18:06:54.3863516+02:00,72.9113,16,16,0,0,1,1,1,0,-100,-100,-100,-100,1,2,2,1,-1,1,1,-1,1.950981,-1.605377E-09,-1.67521,-2.46157E-08,2.980232E-08,0,1,-1.300996E-08,0.266933,3.231764E-09,0.9637151,-1.66893E-05,0.08705366,11.66196,230.2852,81.39394,243.9858,210.2737,
2021-03-19T18:06:54.3868480+02:00,29.7605,21,21,0,0,0,1,1,1,0,-100,-100,-100,2,2,2,1,1,1,1,-1,2.304711,0.03301975,-2.039469,-0.07292589,-1.788139E-07,1.74623E-09,1,-0.001983286,0.2654004,0.001440219,0.9641352,-0.02950191,0.2249411,11.664,225.2852,86.39395,238.9858,215.2737,
2021-03-19T18:06:54.3873352+02:00,60.0427,26,26,0,0,1,0,1,1,-100,0,-100,0,0,0,2,0,0,0,1,0,2.279862,-0.006213933,-1.94372,-0.1915059,0,7.450581E-09,0.9999999,-0.02660465,0.2599389,0.01881891,0.9650751,0.00538063,0.4641036,11.67037,220.2852,91.39397,243.9858,220.2737,
2021-03-19T18:06:54.3873352+02:00,57.5087,31,31,0,0,1,1,1,1,-100,-100,-100,-100,2,2,1,0,1,1,-1,0,1.042771,0.08526944,0.004846611,-0.03926723,5.960464E-08,0,1,-0.02432369,0.2599231,0.0146154,0.9652123,0.008737564,0.3443049,11.67782,220.2852,91.39397,243.9858,225.2737,
2021-03-19T18:06:54.3878438+02:00,58.0593,36,36,0,0,0,1,1,1,0,-100,-100,-100,1,2,0,0,-1,1,0,0,1.090966,0.10137,-0.1135944,-0.08029023,0,1.117587E-08,0.9999999,-0.02837857,0.2591681,0.02077578,0.9651917,-0.008353233,0.4813456,11.67857,215.2852,91.39396,248.9858,220.2737,
2021-03-19T18:06:54.3883365+02:00,85.8101,41,41,0,0,0,1,1,1,0,-100,-100,-100,2,2,1,1,1,1,-1,-1,0.9258839,0.0530796,-0.0197061,0.07584891,2.980232E-08,-2.235174E-08,1,-0.04010733,0.2575783,0.02527228,0.9650939,-0.004155159,0.3856761,11.68041,210.2852,91.39397,243.9858,220.2737,
2021-03-19T18:06:54.3888329+02:00,56.0183,46,46,0,0,0,1,0,2,0,-100,0,-100,1,2,0,1,-1,1,0,-1,1.035189,0.1235463,-0.06222986,-0.02590485,5.960464E-08,7.450581E-09,0.9999999,-0.04003599,0.2585953,0.02355126,0.9648684,-0.006106377,0.3250551,11.68084,205.2852,96.39398,248.9858,215.2737,
